N_kN,My_kNm,Mz_kNm,neutral_axis_depth_mm,neutral_axis_angle_deg,max_concrete_strain,max_steel_strain
2231.482862881757,-116.08254522135886,-62.22304312686458,425.564487613188,240.0,0.0035,0.0030131630443696994
2231.482862881757,-124.8774992073668,-49.542358713622974,415.7960542209867,246.0,0.0034999999999999996,0.003018411049737381
2231.482862881757,-132.71046064660024,-36.50719209863955,402.7445342891145,252.0,0.0035,0.0030254779820770763
2231.482862881757,-136.80401422364432,-24.463323352351495,388.2104319297301,258.0,0.0034999999999999996,0.003036628476662844
2231.482862881757,-139.82125992465953,-12.2718652121231,369.8129616300549,264.0,0.0035,0.0030492605135893957
2231.482862881757,-141.7400847704835,-1.2479722499847413e-13,347.52419056771765,270.0,0.0035,0.003063579541271924
2231.482862881757,-139.8212599246595,12.271865212122853,369.8129616300549,276.0,0.0035,0.0030492605135893957
2231.482862881757,-136.8040142236443,24.463323352351242,388.2104319297301,282.0,0.0034999999999999996,0.003036628476662844
2231.482862881757,-132.71015695859597,36.50716720441603,402.74499524966683,288.0,0.0035,0.0030254785251898004
2231.482862881757,-124.87749920736681,49.54235871362272,415.7960542209867,294.0,0.0034999999999999996,0.0030184110497373804
2231.482862881757,-116.08254522135894,62.22304312686433,425.5644876131879,300.0,0.0034999999999999996,0.003013163044369699
2231.482862881757,-106.58866186727492,74.23047605575458,432.19132335961723,306.0,0.0035,0.0030098274090794635
2231.482862881757,-95.68482947685922,84.91176714147004,435.92799942157836,312.0,0.0035000000000000005,0.003008645676703397
2231.482862881757,-85.63502960745362,96.43406373649576,435.5091084741804,318.0,0.0034999999999999996,0.0030081730714834618
2231.482862881757,-74.23042267306903,106.58857112069549,432.1915220264991,324.0,0.0034999999999999996,0.0030098276343986916
2231.482862881757,-62.22057179816112,116.0763978062867,425.57629893979055,330.0,0.0035,0.003013176555907582
2231.482862881757,-49.567306155375675,124.97483148542389,415.6286324091492,336.0,0.0035,0.0030182170580622964
2231.482862881757,-36.50716720441629,132.71015695859572,402.74499524966706,342.0,0.0035,0.0030254785251898004
2231.482862881757,-24.46330826210363,136.80342165893322,388.21127623243797,348.0,0.0035,0.0030366294844280895
2231.482862881757,-12.270645389255538,139.76176615087576,369.8982470926569,354.0,0.0035,0.0030493644381846415
2307.7221757225907,-8.940696716308594e-14,106.18586608486895,371.5243621073012,0.0,0.0035000000000000005,0.0030917719478571817
2307.7221757225907,12.148180106936515,131.53527018464243,381.2921576185625,6.0,0.0034999999999999996,0.003062830493461477
2307.7221757225907,24.191477972725927,128.59374619083988,399.69381211473893,12.0,0.0034999999999999996,0.003049941345684343
2307.7221757225907,35.68602883041507,124.81128683059084,414.51371319057273,18.0,0.0035,0.0030389509610012936
2307.7221757225907,47.07346876014343,117.33845507915888,427.7016505180861,24.0,0.0035000000000000005,0.0030318166646468047
2307.7221757225907,59.60737465276845,109.8206528969759,437.52666436567534,30.0,0.0035,0.0030264733867721113
2307.7221757225907,70.77765249310298,100.88418468111686,444.53868140720755,36.0,0.0035,0.0030234422793671335
2307.7221757225907,81.48270988852715,91.53655746684765,447.73805599838204,42.0,0.0034999999999999996,0.0030216062063694537
2307.7221757225907,91.53220834385728,81.479016081406,447.7488140892657,48.0,0.0034999999999999996,0.0030216177007693227
2307.7221757225907,100.25870985511128,70.16786881864216,444.62742811024486,54.0,0.0035000000000000005,0.0030235373992896558
2307.7221757225907,109.82145989547074,59.6077245973472,437.5251348970412,60.0,0.0034999999999999996,0.00302647173145212
2307.7221757225907,117.33845507915888,47.07346876014345,427.7016505180861,66.0,0.0035000000000000005,0.0030318166646468047
2307.7221757225907,124.04335124847778,35.079974039567716,414.78591588546544,72.0,0.0035000000000000005,0.0030392535238080018
2307.7221757225907,128.59419305209778,24.19149660914313,399.6931963272201,78.0,0.0035,0.0030499406523012574
2307.7221757225907,131.46167096475858,12.147649674098282,381.3917208943491,84.0,0.0035,0.0030629446176696344
2307.7221757225907,106.18586608486893,-9.872019290924072e-14,371.5243621073012,90.0,0.0035000000000000005,0.0030917719478571817
2307.7221757225907,131.53680581904445,-12.148191171518585,381.29008122094694,96.0,0.0035,0.003062828112760363
2307.7221757225907,128.59419305209775,-24.191496609143325,399.6931963272201,102.0,0.0035,0.0030499406523012574
2307.7221757225907,124.81128683059084,-35.686028830415296,414.51371319057273,108.0,0.0035,0.003038950961001294
2307.7221757225907,118.13544392660347,-47.719286230592296,427.33810598070835,114.0,0.0034999999999999996,0.0030314183723071392
2307.7221757225907,109.82143187266767,-59.60771244562018,437.52518800710806,120.0,0.0034999999999999996,0.003026471788932509
2307.7221757225907,100.96179750300581,-70.82568994332269,444.37158038734736,126.0,0.0034999999999999996,0.0030232630751050814
2307.7221757225907,91.53655746684763,-81.48270988852737,447.73805599838204,132.0,0.0034999999999999996,0.0030216062063694537
2307.7221757225907,81.48270988852715,-91.53655746684787,447.73805599838204,138.0,0.0034999999999999996,0.0030216062063694537
2307.7221757225907,70.83869001536189,-100.98280168626427,444.32639585013953,144.0,0.0035,0.003023214594669253
2307.7221757225907,59.60772459734717,-109.82145989547107,437.52513489704097,150.0,0.0035,0.003026471731452121
2307.7221757225907,47.71386706024304,-118.11670652036715,427.3700889227097,156.0,0.0034999999999999996,0.003031453439382281
2307.7221757225907,35.079974039567695,-124.04335124847805,414.7859158854653,162.0,0.0035000000000000005,0.0030392535238080018
2307.7221757225907,23.5986699777641,-127.80539190248341,399.97535841181707,168.0,0.0035000000000000005,0.0030502581460694817
2307.7221757225907,12.148105804078028,-131.52495822975592,381.30610188710807,174.0,0.0035,0.003062846480640725
2307.7221757225907,-1.0430812835693359e-13,-133.43624993456348,358.9574398373115,180.0,0.0035,0.0030774800858413584
2307.7221757225907,-12.14819567350155,-131.5374306461189,381.2892363766339,186.0,0.0035,0.0030628271440936725
2307.7221757225907,-24.191496609143332,-128.594193052098,399.69319632721994,192.0,0.0035,0.003049940652301258
2307.7221757225907,-35.07786627428888,-124.02556230177908,414.8123170354705,198.0,0.0035000000000000005,0.0030392828484840854
2307.7221757225907,-47.72052943444628,-118.1397425047873,427.33076991845155,204.0,0.0035,0.003031410328084175
2307.7221757225907,-59.607637548538634,-109.82125915433745,437.5255153510958,210.0,0.0035,0.0030264721432126775
2307.7221757225907,-70.8386900153621,-100.98280168626428,444.3263958501395,216.0,0.0035,0.0030232145946692524
2307.7221757225907,-80.78283770229001,-90.81605188699183,448.07351095721685,222.0,0.0035000000000000005,0.003021964360927635
2307.7221757225907,-91.53657883616805,-81.4827280379624,447.7380031409507,228.0,0.0035,0.0030216061498929726
2307.7221757225907,-100.98280168626424,-70.8386900153621,444.32639585013953,234.0,0.0035,0.003023214594669253
2307.7221757225907,-109.82126044346731,-59.607638107553285,437.5255129078725,240.0,0.0035,0.0030264721405684103
2307.7221757225907,-118.1397425047873,-47.72052943444626,427.33076991845155,246.0,0.0035,0.003031410328084175
2307.7221757225907,-124.70118126569646,-35.672983072352395,414.6768443086785,252.0,0.0035,0.0030391323346329923
2307.7221757225907,-128.5828018013831,-24.191021531023203,399.7088948345294,258.0,0.0035,0.0030499583283151036
2307.7221757225907,-130.61354200670493,-11.561424651417317,381.74920256740296,264.0,0.0035000000000000005,0.003063353889747329
2307.7221757225907,-133.1479793043142,-1.2991949915885926e-13,359.37826065998115,270.0,0.0035,0.003077974843586426
2307.7221757225907,-131.53135374803227,12.148151887635164,381.2974533815077,276.0,0.0035,0.00306283656522003
2307.7221757225907,-127.71931671776404,23.595040029200337,400.09424084812554,282.0,0.0035000000000000005,0.0030503917806031654
2307.7221757225907,-124.043351248478,35.079974039567674,414.7859158854653,288.0,0.0035000000000000005,0.0030392535238080018
2307.7221757225907,-117.39269487743097,47.08915903190217,427.60883713346124,294.0,0.0035000000000000005,0.0030317150444832217
2307.7221757225907,-109.82145989547102,59.607724597347186,437.525134897041,300.0,0.0035,0.0030264717314521204
2307.7221757225907,-100.96179750300604,70.82568994332243,444.37158038734736,306.0,0.0034999999999999996,0.0030232630751050814
2307.7221757225907,-91.48993590472938,81.44311305112215,447.85342686486257,312.0,0.0035,0.003021729444695164
2307.7221757225907,-81.48270988852735,91.53655746684763,447.73805599838204,318.0,0.0034999999999999996,0.0030216062063694537
2307.7221757225907,-70.7776524931032,100.88418468111682,444.53868140720755,324.0,0.0035,0.0030234422793671335
2307.7221757225907,-59.607638107553306,109.82126044346711,437.5255129078725,330.0,0.0035,0.00302647214056841
2307.7221757225907,-47.07346876014364,117.33845507915885,427.7016505180861,336.0,0.0035000000000000005,0.0030318166646468047
2307.7221757225907,-35.07997403956793,124.04335124847776,414.78591588546544,342.0,0.0035000000000000005,0.0030392535238080018
2307.7221757225907,-24.19147797272618,128.59374619083997,399.6938121147388,348.0,0.0035,0.003049941345684343
2307.7221757225907,-12.148180106936708,131.53527018464243,381.2921576185625,354.0,0.0034999999999999996,0.0030628304934614773
2383.961488563425,-1.0430812835693359e-13,124.52467356551028,370.43425011350155,0.0,0.0035,0.0030905706164583973
2383.961488563425,12.073017403038309,122.64127903269711,392.96802531997076,6.0,0.0035,0.003075819675767792
2383.961488563425,23.685333175318256,119.91045947946523,411.51357830943783,12.0,0.0035,0.003062868229141666
2383.961488563425,34.536024021515786,116.53132610821233,426.73698758751686,18.0,0.0035,0.003052157055335858
2383.961488563425,45.524833224755376,110.90888027047662,439.6390175991649,24.0,0.0035,0.0030445290857732898
2383.961488563425,56.6447802553041,103.20309920328548,450.1020900732029,30.0,0.0035,0.0030397032714505317
2383.961488563425,67.08835087831255,95.00834419810495,457.13744300042833,36.0,0.0034999999999999996,0.0030365762660916826
2383.961488563425,76.97231592793017,86.28143658517597,460.62456335513343,42.0,0.0035,0.003034989828589121
2383.961488563425,86.28143658517595,76.97231592793014,460.62456335513343,48.0,0.0035,0.003034989828589121
2383.961488563425,95.02013572548654,67.09591570036007,457.1122116245384,54.0,0.0034999999999999996,0.003036550686336583
2383.961488563425,103.20309920328536,56.6447802553041,450.102090073203,60.0,0.0035,0.003039703271450532
2383.961488563425,110.93990152651912,45.53484068695079,439.58612173447733,66.0,0.0035,0.0030444742784746584
2383.961488563425,116.48077953897217,34.52807416924722,426.8114991485773,72.0,0.0035,0.0030522352385080162
2383.961488563425,119.91045947946527,23.685333175318288,411.5135783094377,78.0,0.0034999999999999996,0.003062868229141666
2383.961488563425,122.64127903269713,12.073017403038303,392.96802531997076,84.0,0.0035,0.003075819675767792
2383.961488563425,124.52467356551018,-1.0430812835693359e-13,370.43425011350166,90.0,0.0035,0.0030905706164583973
2383.961488563425,122.64127903269713,-12.073017403038534,392.96802531997076,96.0,0.0035,0.0030758196757677925
2383.961488563425,119.91045947946527,-23.685333175318494,411.5135783094377,102.0,0.0034999999999999996,0.003062868229141666
2383.961488563425,116.53468779333292,-34.53655273974014,426.73203370601226,108.0,0.0035,0.0030521518563802956
2383.961488563425,110.93990274176963,-45.53484107898529,439.58611966274265,114.0,0.0034999999999999996,0.0030444742763278015
2383.961488563425,103.17100826639656,-56.62999501572977,450.16292568391697,120.0,0.0034999999999999996,0.0030397654765567128
2383.961488563425,95.01389845102885,-67.09191419672966,457.1255574580901,126.0,0.0035,0.0030365642167929294
2383.961488563425,86.28143658517592,-76.97231592793037,460.6245633551334,132.0,0.0035,0.003034989828589121
2383.961488563425,76.97231592793014,-86.28143658517617,460.6245633551334,138.0,0.0035,0.003034989828589121
2383.961488563425,67.06657484852623,-94.9744014060373,457.21010098575323,144.0,0.0034999999999999996,0.0030366499115224927
2383.961488563425,56.602111707722635,-103.11049001756032,450.2777317721241,150.0,0.0035,0.0030398828213010036
2383.961488563425,45.53484068695079,-110.93990152651932,439.58612173447733,156.0,0.0035,0.003044474278474659
2383.961488563425,34.516792599778455,-116.4090494241321,426.91731699392983,162.0,0.0035,0.003052346223704446
2383.961488563425,23.68533317531827,-119.91045947946557,411.51357830943755,168.0,0.0034999999999999996,0.0030628682291416656
2383.961488563425,12.073148111959293,-122.67572760943382,392.9243132818784,174.0,0.0035,0.0030757724865614635
2383.961488563425,-7.450580596923829e-14,-124.52382956224446,370.43538019001517,180.0,0.0035,0.0030905718654927906
2383.961488563425,-11.487893728041113,-121.83922877115238,393.2447380443226,186.0,0.0035000000000000005,0.0030761181567944386
2383.961488563425,-23.683954164180847,-119.89087125369154,411.54011424968485,192.0,0.0035,0.0030628964152215887
2383.961488563425,-34.53586405033766,-116.53030898275263,426.7384864947284,198.0,0.0035,0.0030521586283719
2383.961488563425,-45.53484190755019,-110.93990531020329,439.5861152841289,204.0,0.0035,0.0030444742717904176
2383.961488563425,-55.94027460274561,-102.35855821920521,450.5955340653274,210.0,0.0035000000000000005,0.0030402073391523317
2383.961488563425,-66.3851054569706,-94.23864303897032,457.53482123701616,216.0,0.0035000000000000005,0.00303697875896791
2383.961488563425,-76.97231592793034,-86.28143658517612,460.6245633551334,222.0,0.0035,0.0030349898285891215
2383.961488563425,-86.28143658517622,-76.97231592793037,460.62456335513326,228.0,0.0035,0.0030349898285891206
2383.961488563425,-94.23864303897028,-66.38510545697063,457.53482123701616,234.0,0.0035000000000000005,0.0030369787589679103
2383.961488563425,-103.20309920328569,-56.64478025530442,450.10209007320265,240.0,0.0035,0.0030397032714505317
2383.961488563425,-110.9399053102033,-45.53484190755018,439.5861152841289,246.0,0.0035,0.003044474271790418
2383.961488563425,-116.53470087932497,-34.53655479787544,426.73201442249473,252.0,0.0035,0.0030521518361425653
2383.961488563425,-119.91045947946559,-23.68533317531854,411.51357830943755,258.0,0.0034999999999999996,0.0030628682291416656
2383.961488563425,-121.7415345840619,-11.487521882122227,393.36911058116976,264.0,0.0035000000000000005,0.003076252176621479
2383.961488563425,-124.51827247959825,-1.3364478945732116e-13,370.44282114095984,270.0,0.0035,0.003090580089527622
2383.961488563425,-121.83922877115238,11.487893728040833,393.2447380443226,276.0,0.0035000000000000005,0.003076118156794439
2383.961488563425,-118.97446743181374,23.076274924324302,411.9909479919904,282.0,0.0035000000000000005,0.0030633747292376163
2383.961488563425,-116.47465040151978,34.52711019147396,426.8205373522925,288.0,0.0035,0.0030522447202193607
2383.961488563425,-110.9399053102033,45.53484190754992,439.5861152841289,294.0,0.0035,0.0030444742717904176
2383.961488563425,-103.11049001756031,56.60211170772266,450.2777317721241,300.0,0.0035,0.0030398828213010036
2383.961488563425,-95.01389845102909,67.09191419672942,457.1255574580901,306.0,0.0035,0.0030365642167929294
2383.961488563425,-86.28143658517627,76.9723159279301,460.62456335513326,312.0,0.0035,0.003034989828589121
2383.961488563425,-76.97231592793035,86.28143658517595,460.6245633551334,318.0,0.0035,0.003034989828589121
2383.961488563425,-67.08468128229507,95.00262429485117,457.1496841632411,324.0,0.0035,0.003036588675255628
2383.961488563425,-56.64310094160676,103.19945427039569,450.108998385251,330.0,0.0034999999999999996,0.003039710336124748
2383.961488563425,-45.53484107898526,110.93990274176963,439.58611966274265,336.0,0.0034999999999999996,0.003044474276327802
2383.961488563425,-33.899735308505164,115.6164539054465,427.2251329638866,342.0,0.0035000000000000005,0.003052668758524435
2383.961488563425,-23.68533317531854,119.91045947946525,411.51357830943783,348.0,0.0035,0.003062868229141666
2383.961488563425,-12.073148111959487,122.67572760943357,392.9243132818784,354.0,0.0035,0.0030757724865614635
2460.2008014042594,-1.1920928955078124e-13,115.02188835655514,382.0670667426606,0.0,0.0035,0.003103036535025875
2460.2008014042594,11.310734529008418,112.33363451662314,405.14844169211227,6.0,0.0035000000000000005,0.0030885722682359737
2460.2008014042594,22.27051109844297,110.03823641916507,424.15622641187383,12.0,0.0035000000000000005,0.003075897633896862
2460.2008014042594,33.01077966925685,107.85866672594672,439.62402542645515,18.0,0.0034999999999999996,0.0030652850206880473
2460.2008014042594,42.97898949085465,103.38035454917193,452.52393755907246,24.0,0.0035,0.0030574979163406476
2460.2008014042594,53.31158961966552,96.22907305737787,463.41909227369104,30.0,0.0035,0.003052930548119035
2460.2008014042594,62.984850548360185,88.69988383907676,470.677326077715,36.0,0.0035,0.0030499074864940912
2460.2008014042594,72.09491694971511,80.6689789479633,474.3093957926266,42.0,0.0035,0.0030484063586725145
2460.2008014042594,80.66897894796332,72.09491694971516,474.30939579262656,48.0,0.0035,0.0030484063586725145
2460.2008014042594,88.6998838390767,62.98485054836016,470.6773260777151,54.0,0.0035,0.0030499074864940912
2460.2008014042594,96.22907305737787,53.31158961966553,463.41909227369104,60.0,0.0035,0.003052930548119035
2460.2008014042594,103.38035454917193,42.97898949085464,452.52393755907246,66.0,0.0035,0.0030574979163406476
2460.2008014042594,107.07719466198199,32.38877002990017,439.92116931575003,72.0,0.0035000000000000005,0.003065578648066535
2460.2008014042594,110.03823641916505,22.270511098443002,424.15622641187383,78.0,0.0035000000000000005,0.003075897633896862
2460.2008014042594,113.21211370895064,11.904657652640948,404.78213005720454,84.0,0.0034999999999999996,0.0030881999425973698
2460.2008014042594,115.02188835655512,-1.0430812835693359e-13,382.0670667426606,90.0,0.0035,0.003103036535025875
2460.2008014042594,113.21211370895062,-11.90465765264118,404.78213005720454,96.0,0.0034999999999999996,0.0030881999425973698
2460.2008014042594,110.81345846767442,-22.875355944946968,423.8947199740652,102.0,0.0034999999999999996,0.003075635999359322
2460.2008014042594,107.85866672594672,-33.01077966925708,439.62402542645515,108.0,0.0034999999999999996,0.0030652850206880473
2460.2008014042594,103.38035454917188,-42.97898949085486,452.52393755907246,114.0,0.0035,0.0030574979163406476
2460.2008014042594,96.22907305737789,-53.311589619665746,463.41909227369086,120.0,0.0035,0.0030529305481190347
2460.2008014042594,88.6998838390767,-62.98485054836039,470.67732607771495,126.0,0.0035,0.0030499074864940917
2460.2008014042594,80.66897894796332,-72.09491694971541,474.30939579262645,132.0,0.0035,0.003048406358672514
2460.2008014042594,72.09491694971517,-80.66897894796357,474.30939579262645,138.0,0.0035,0.003048406358672514
2460.2008014042594,62.984850548360136,-88.69988383907695,470.67732607771495,144.0,0.0035,0.0030499074864940917
2460.2008014042594,53.311589619665504,-96.22907305737814,463.41909227369086,150.0,0.0035,0.003052930548119035
2460.2008014042594,42.97898949085461,-103.38035454917214,452.52393755907246,156.0,0.0035,0.0030574979163406476
2460.2008014042594,33.0086815972265,-107.84769740535188,439.64053721955685,162.0,0.0035,0.0030653013474895795
2460.2008014042594,22.875355944946723,-110.81345846767468,423.89471997406514,168.0,0.0035,0.0030756359993593225
2460.2008014042594,11.905706701700687,-113.24417694093255,404.74227808590643,174.0,0.0035,0.0030881593956988704
2460.2008014042594,-8.940696716308594e-14,-115.02181314457542,382.0671597274394,180.0,0.0035,0.0031030366316360104
2460.2008014042594,-11.905706701700897,-113.24417694093255,404.7422780859064,186.0,0.0035,0.00308815939569887
2460.2008014042594,-22.875355944946975,-110.81345846767472,423.894719974065,192.0,0.0034999999999999996,0.003075635999359322
2460.2008014042594,-33.0106881794527,-107.8581883910336,439.6247454032729,198.0,0.0035,0.003065285732624104
2460.2008014042594,-42.97661819780502,-103.37373182734612,452.5353127615246,204.0,0.0035,0.00305750903934176
2460.2008014042594,-53.31158961966579,-96.22907305737816,463.41909227369075,210.0,0.0035,0.003052930548119035
2460.2008014042594,-62.98485054836042,-88.69988383907705,470.6773260777147,216.0,0.0035,0.0030499074864940917
2460.2008014042594,-72.09490732275421,-80.6689678918692,474.3094226773338,222.0,0.0035,0.003048406384269651
2460.2008014042594,-80.66896789186922,-72.09490732275421,474.3094226773339,228.0,0.0035,0.0030484063842696504
2460.2008014042594,-88.69988383907697,-62.984850548360406,470.67732607771484,234.0,0.0035,0.0030499074864940912
2460.2008014042594,-96.22907305737812,-53.31158961966582,463.41909227369086,240.0,0.0035,0.003052930548119035
2460.2008014042594,-103.34269007577926,-42.96550339771163,452.58864406965387,246.0,0.0035,0.0030575611807776458
2460.2008014042594,-107.85773702337923,-33.01060184760105,439.6254247935916,252.0,0.0035,0.0030652864044247957
2460.2008014042594,-110.81345846767468,-22.875355944947,423.89471997406514,258.0,0.0035,0.003075635999359322
2460.2008014042594,-113.24417694093256,-11.90570670170087,404.7422780859064,264.0,0.0035,0.003088159395698871
2460.2008014042594,-114.81082328730002,-1.3317912817001343e-13,382.3283307526403,270.0,0.0034999999999999996,0.003103307799952726
2460.2008014042594,-113.24417694093252,11.905706701700598,404.7422780859064,276.0,0.0035,0.003088159395698871
2460.2008014042594,-110.81345846767474,22.875355944946744,423.894719974065,282.0,0.0034999999999999996,0.0030756359993593216
2460.2008014042594,-107.85879323619052,33.0108038665233,439.62383500735626,288.0,0.0034999999999999996,0.003065284832395175
2460.2008014042594,-103.37373182734612,42.97661819780474,452.5353127615246,294.0,0.0035,0.00305750903934176
2460.2008014042594,-96.22907305737814,53.311589619665526,463.41909227369086,300.0,0.0035,0.003052930548119035
2460.2008014042594,-88.69988383907697,62.98485054836012,470.67732607771495,306.0,0.0035,0.0030499074864940917
2460.2008014042594,-80.66897894796362,72.09491694971511,474.3093957926264,312.0,0.0035,0.0030484063586725145
2460.2008014042594,-72.09491694971537,80.66897894796335,474.30939579262645,318.0,0.0035,0.003048406358672514
2460.2008014042594,-62.984850548360434,88.69988383907672,470.677326077715,324.0,0.0035,0.0030499074864940912
2460.2008014042594,-53.3115896196658,96.22907305737787,463.4190922736909,330.0,0.0035,0.0030529305481190347
2460.2008014042594,-42.97898949085483,103.38035454917195,452.5239375590724,336.0,0.0034999999999999996,0.003057497916340647
2460.2008014042594,-33.01077914012194,107.85866395947644,439.6240295904595,342.0,0.0035,0.003065285024805554
2460.2008014042594,-22.25847637730205,109.92942392470398,424.30497939031414,348.0,0.0035000000000000005,0.0030760463158430694
2460.2008014042594,-11.905706701700867,113.2441769409323,404.74227808590643,354.0,0.0035,0.0030881593956988704
2536.4401142450934,-1.1920928955078124e-13,104.50280774458783,395.3055838357121,0.0,0.0034435589420871056,0.0030660765750470864
2536.4401142450934,11.376637019630433,103.3781099147736,417.1039539140499,6.0,0.0035,0.003100365082064256
2536.4401142450934,21.65151280026102,101.34025511222637,437.02224939116104,12.0,0.0034999999999999996,0.003088383292911831
2536.4401142450934,31.100970716124504,98.82572871029467,453.4026837916773,18.0,0.0035,0.0030784957699851027
2536.4401142450934,40.05602818867443,95.494624551737,466.3365658407362,24.0,0.0035,0.003070604580589523
2536.4401142450934,49.60118546820617,88.91381286331249,477.65091325763234,30.0,0.0035,0.0030662511808865196
2536.4401142450934,58.49992245518285,82.02443578092837,485.1893523896285,36.0,0.0035,0.0030633697654303934
2536.4401142450934,66.85370422050246,74.68852003219108,488.9583996101738,42.0,0.0035,0.0030619359288385256
2536.4401142450934,74.68852003219101,66.85370422050242,488.9583996101739,48.0,0.0035,0.0030619359288385256
2536.4401142450934,82.02443578092837,58.49992245518288,485.1893523896285,54.0,0.0035,0.0030633697654303934
2536.4401142450934,88.91381286331247,49.601185468206204,477.65091325763234,60.0,0.0035,0.0030662511808865196
2536.4401142450934,95.49470193069703,40.05605814385688,466.3364281335164,66.0,0.0035,0.0030706044537908306
2536.4401142450934,98.82572871029468,31.10097071612451,453.4026837916773,72.0,0.0035,0.0030784957699851027
2536.4401142450934,101.31233166663921,21.647387361359005,437.06166026127056,78.0,0.0035,0.0030884204093511187
2536.4401142450934,103.37576706840947,11.376466401130472,417.10693835058316,84.0,0.0035,0.003100367941486959
2536.4401142450934,104.50278592850137,-1.1082738637924195e-13,395.30561276853655,90.0,0.0034435587601715344,0.0030660764407013917
2536.4401142450934,103.37904819675228,-11.376705350283,417.10275870488607,96.0,0.0035,0.003100363936909241
2536.4401142450934,101.31233166663921,-21.647387361359215,437.06166026127056,102.0,0.0035,0.0030884204093511187
2536.4401142450934,98.79632006934872,-31.094281223271594,453.448612622435,108.0,0.0035,0.0030785384632383297
2536.4401142450934,95.49470193069702,-40.05605814385711,466.3364281335164,114.0,0.0035,0.0030706044537908306
2536.4401142450934,88.91381286331249,-49.6011854682064,477.6509132576322,120.0,0.0035,0.0030662511808865196
2536.4401142450934,82.02443578092833,-58.499922455183096,485.1893523896284,126.0,0.0035,0.003063369765430394
2536.4401142450934,74.68852003219108,-66.85370422050275,488.9583996101736,132.0,0.0035,0.003061935928838525
2536.4401142450934,66.85368816209477,-74.68850189962693,488.958444417019,138.0,0.0035,0.0030619359689815465
2536.4401142450934,58.49992245518283,-82.02443578092856,485.1893523896284,144.0,0.0035,0.003063369765430394
2536.4401142450934,49.6011854682062,-88.91381286331278,477.6509132576321,150.0,0.0035,0.00306625118088652
2536.4401142450934,40.05602818867448,-95.49462455173727,466.3365658407361,156.0,0.0035,0.0030706045805895233
2536.4401142450934,31.10102228624694,-98.82595542480206,453.4023297871033,162.0,0.0035,0.003078495440885724
2536.4401142450934,21.650414714933156,-101.33282260355179,437.03273828669273,168.0,0.0035,0.003088393171816228
2536.4401142450934,11.365855000525414,-103.23005849842602,417.2927037183808,174.0,0.0035,0.0031005458449002514
2536.4401142450934,-8.940696716308594e-14,-104.50278592850164,395.30561276853643,180.0,0.003443558760171535,0.0030660764407013917
2536.4401142450934,-11.376705350282997,-103.37904819675258,417.1027587048859,186.0,0.0035,0.0031003639369092404
2536.4401142450934,-21.65041471493341,-101.33282260355178,437.03273828669273,192.0,0.0035,0.003088393171816228
2536.4401142450934,-31.100970716124685,-98.82572871029487,453.40268379167725,198.0,0.0034999999999999996,0.003078495769985103
2536.4401142450934,-40.05605814385708,-95.49470193069719,466.3364281335164,204.0,0.0035,0.0030706044537908306
2536.4401142450934,-49.60118546820645,-88.91381286331274,477.6509132576321,210.0,0.0035,0.00306625118088652
2536.4401142450934,-58.4999224551831,-82.0244357809286,485.1893523896283,216.0,0.0035,0.003063369765430394
2536.4401142450934,-66.8537042205027,-74.68852003219133,488.95839961017356,222.0,0.0035,0.0030619359288385256
2536.4401142450934,-74.68852003219138,-66.85370422050272,488.95839961017356,228.0,0.0035,0.003061935928838525
2536.4401142450934,-82.02443578092857,-58.49992245518311,485.1893523896283,234.0,0.0035,0.003063369765430394
2536.4401142450934,-88.9138128633127,-49.601185468206474,477.6509132576322,240.0,0.0035,0.00306625118088652
2536.4401142450934,-95.49470193069719,-40.05605814385705,466.3364281335164,246.0,0.0035,0.0030706044537908306
2536.4401142450934,-98.82595542480205,-31.10102228624718,453.4023297871033,252.0,0.0035,0.003078495440885724
2536.4401142450934,-101.34047011218726,-21.651544564530067,437.0219459929214,258.0,0.0035,0.003088383007150932
2536.4401142450934,-103.34695309892822,-11.374368009637275,417.1436494668377,264.0,0.0035,0.003100403111479306
2536.4401142450934,-104.50278592850177,-1.3597309589385986e-13,395.30561276853626,270.0,0.0034435587601715357,0.003066076440701393
2536.4401142450934,-103.37904819675255,11.376705350282707,417.1027587048859,276.0,0.0035,0.003100363936909241
2536.4401142450934,-101.33282260355179,21.650414714933166,437.03273828669273,282.0,0.0035,0.003088393171816228
2536.4401142450934,-98.8259554248021,31.101022286246923,453.4023297871032,288.0,0.0035,0.003078495440885724
2536.4401142450934,-95.49470193069733,40.05605814385682,466.33642813351616,294.0,0.0035,0.0030706044537908306
2536.4401142450934,-88.91381286331273,49.601185468206175,477.6509132576322,300.0,0.0035,0.00306625118088652
2536.4401142450934,-82.0244357809286,58.49992245518282,485.1893523896284,306.0,0.0035,0.003063369765430394
2536.4401142450934,-74.68852003219139,66.85370422050245,488.95839961017356,312.0,0.0035,0.0030619359288385256
2536.4401142450934,-66.85370422050272,74.68852003219112,488.9583996101736,318.0,0.0035,0.003061935928838525
2536.4401142450934,-58.49992245518312,82.02443578092833,485.1893523896285,324.0,0.0035,0.0030633697654303934
2536.4401142450934,-49.60118546820647,88.91381286331242,477.65091325763234,330.0,0.0035,0.0030662511808865196
2536.4401142450934,-40.05605814385711,95.494701930697,466.3364281335164,336.0,0.0035,0.0030706044537908306
2536.4401142450934,-31.08847670864752,98.77080192790741,453.4884792395594,342.0,0.0035,0.003078575514335519
